Symbol,Security,CIK,filing_accession,filing_date,fiscal_year,source_form,revenue_musd,net_income_musd,total_liabilities_musd,total_shareholders_equity_musd,cfo_musd,liabilities_to_shareholders_equity_ratio,partial_data,tag_used_revenue,tag_used_net_income,tag_used_total_liabilities,tag_used_total_shareholders_equity,tag_used_cfo
NEM,Newmont,0001164727,0001164727-24-000016,2/29/2024,2023,10-K,11812,-2494,26301,29027,2763,0.906087436,FALSE,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap:NetIncomeLoss,us-gaap:Liabilities,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
NWSA,News Corp (Class A),0001564708,0001564708-24-000408,8/13/2024,2023,10-K,9879,149,16921,8064,1092,2.098338294,FALSE,us-gaap:Revenues,us-gaap:NetIncomeLoss,us-gaap:LiabilitiesAndStockholdersEquity,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
NWS,News Corp (Class B),0001564708,0001564708-24-000408,8/13/2024,2023,10-K,9879,149,16921,8064,1092,2.098338294,FALSE,us-gaap:Revenues,us-gaap:NetIncomeLoss,us-gaap:LiabilitiesAndStockholdersEquity,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
NEE,NextEra Energy,0000753308,0000753308-24-000008,2/16/2024,2023,10-K,28114,7310,118465,47468,11301,2.495681301,TRUE,,us-gaap:NetIncomeLoss,us-gaap:Liabilities,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
NKE,Nike Inc.,0000320187,0000320187-24-000044,7/25/2024,2023,10-K,51217,5070,37531,14004,5841,2.680019994,FALSE,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap:NetIncomeLoss,us-gaap:LiabilitiesAndStockholdersEquity,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
NI,NiSource,0001111711,0001111711-24-000011,2/21/2024,2023,10-K,5347.8,714.3,31077.2,8269.6,1935.1,3.758005224,FALSE,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap:NetIncomeLoss,us-gaap:LiabilitiesAndStockholdersEquity,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
NDSN,Nordson Corporation,0000072331,0000072331-23-000242,12/20/2023,2023,10-K,2628.63,487.49,5251.77,2598.06,641.28,2.021419829,FALSE,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap:NetIncomeLoss,us-gaap:LiabilitiesAndStockholdersEquity,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
NSC,Norfolk Southern,0000702165,0000702165-24-000005,2/5/2024,2023,10-K,12156,1827,28871,12781,3179,2.25889993,FALSE,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap:NetIncomeLoss,us-gaap:Liabilities,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
NTRS,Northern Trust,0000073124,0000073124-24-000073,2/27/2024,2023,10-K,6773.5,1107.3,138885.2,11897.9,2625.6,11.67308517,FALSE,us-gaap:Revenues,us-gaap:NetIncomeLoss,us-gaap:Liabilities,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
NOC,Northrop Grumman,0001133421,0001133421-24-000006,1/25/2024,2023,10-K,39290,2056,31749,14795,3875,2.145927678,FALSE,us-gaap:Revenues,us-gaap:NetIncomeLoss,us-gaap:Liabilities,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
NCLH,Norwegian Cruise Line Holdings,0001513761,0001558370-24-001935,2/28/2024,2023,10-K,8549.924,166.18,19192.18,300.81,2005.71,63.80166883,TRUE,,us-gaap:NetIncomeLoss,us-gaap:Liabilities,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
NRG,NRG Energy,0001013871,0001013871-24-000005,2/28/2024,2023,10-K,28823,-202,23132,2906,-221,7.960082588,FALSE,us-gaap:Revenues,us-gaap:NetIncomeLoss,us-gaap:Liabilities,us-gaap:StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,us-gaap:NetCashProvidedByUsedInOperatingActivities
NUE,Nucor,0000073309,0000950170-24-021195,2/27/2024,2023,10-K,8709.98,1136.54,13216.75,20940.63,7111.93,0.631153408,FALSE,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap:NetIncomeLoss,us-gaap:Liabilities,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
NVDA,Nvidia,0001045810,0001045810-24-000029,2/21/2024,2023,10-K,26974,4368,19081,22101,5641,0.863354599,FALSE,us-gaap:Revenues,us-gaap:NetIncomeLoss,us-gaap:Liabilities,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
NVR,NVR Inc.,0000906163,0000906163-24-000033,2/14/2024,2023,10-K,9518.2,1591.61,2237.03,4364.73,1497.99,0.512524257,FALSE,us-gaap:Revenues,us-gaap:NetIncomeLoss,us-gaap:Liabilities,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
NXPI,NXP Semiconductors,0001413447,0001413447-24-000013,2/22/2024,2023,10-K,13276,2797,24353,8644,3513,2.81732994,FALSE,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap:NetIncomeLoss,us-gaap:LiabilitiesAndStockholdersEquity,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
ORLY,O’Reilly Automotive,0000898173,0000898173-24-000009,2/28/2024,2023,10-K,3707.86,516.88,13873,-1739.28,3034.08,-7.976289039,FALSE,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap:NetIncomeLoss,us-gaap:LiabilitiesAndStockholdersEquity,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
OXY,Occidental Petroleum,0000797468,0000797468-24-000034,2/14/2024,2023,10-K,28257,4696,74008,30250,12308,2.446545455,FALSE,us-gaap:Revenues,us-gaap:NetIncomeLoss,us-gaap:LiabilitiesAndStockholdersEquity,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
ODFL,Old Dominion,0000878927,0000950170-24-020176,2/26/2024,2023,10-K,5866.152,1239.5,1254.58,4257.81,1569.13,0.294653824,TRUE,,us-gaap:NetIncomeLoss,us-gaap:Liabilities,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
OMC,Omnicom Group,0000029989,0000029989-24-000007,2/7/2024,2023,10-K,14692.2,1391.4,28044.6,3616.3,1421.9,7.755053508,FALSE,us-gaap:Revenues,us-gaap:NetIncomeLoss,us-gaap:LiabilitiesAndStockholdersEquity,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
ON,ON Semiconductor,0001097864,0001628280-24-003201,2/5/2024,2023,10-K,8253,2183.7,5414.6,7782.6,1977.5,0.695731504,FALSE,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap:NetIncomeLoss,us-gaap:Liabilities,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
OKE,Oneok,0001039684,0001039684-25-000036,2/25/2025,2023,10-K,17677,2659,44266,16484,4421,2.685391895,FALSE,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap:NetIncomeLoss,us-gaap:LiabilitiesAndStockholdersEquity,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
ORCL,Oracle Corporation,0001341439,0000950170-24-075605,6/20/2024,2023,10-K,49954,8503,134384,1073,17165,125.2413793,FALSE,us-gaap:Revenues,us-gaap:NetIncomeLoss,us-gaap:LiabilitiesAndStockholdersEquity,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
OTIS,Otis Worldwide,0001781335,0001781335-24-000013,2/2/2024,2023,10-K,14209,1406,14837,-4924,1627,-3.01320065,FALSE,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap:NetIncomeLoss,us-gaap:Liabilities,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
PCAR,Paccar,0000075362,0000950170-24-017900,2/21/2024,2023,10-K,35127.4,4600.8,40823.4,15878.8,4190,2.57093735,FALSE,us-gaap:Revenues,us-gaap:NetIncomeLoss,us-gaap:LiabilitiesAndStockholdersEquity,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
PKG,Packaging Corporation of America,0000075677,0000950170-24-022794,2/29/2024,2023,10-K,7802.4,765.2,8681.1,3997.3,1315.1,2.171740925,FALSE,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap:NetIncomeLoss,us-gaap:LiabilitiesAndStockholdersEquity,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
PLTR,Palantir Technologies,0001321655,0001321655-24-000022,2/20/2024,2023,10-K,2225.01,209.82,961.46,3475.56,712.18,0.276634557,FALSE,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap:NetIncomeLoss,us-gaap:Liabilities,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
PANW,Palo Alto Networks,0001327567,0001327567-24-000029,9/6/2024,2023,10-K,6892.7,439.7,12752.7,1748.4,2777.5,7.293925875,FALSE,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap:NetIncomeLoss,us-gaap:Liabilities,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
PSKY,Paramount Skydance Corporation,0002041610,,,2023,,29652,-608,30493,23606,,1.291747861,TRUE,,,,,
PH,Parker Hannifin,0000076334,0000076334-23-000042,8/24/2023,2023,10-K,19065.19,2082.94,19626.19,10326.89,2979.93,1.900493759,FALSE,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap:NetIncomeLoss,us-gaap:Liabilities,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
PAYX,Paychex,0000723531,0000950170-24-082958,7/11/2024,2023,10-K,5007.1,1557.3,7053.2,3493.2,1706.2,2.019122867,FALSE,us-gaap:Revenues,us-gaap:ProfitLoss,us-gaap:Liabilities,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
PAYC,Paycom,0001590955,0000950170-24-015863,2/15/2024,2023,10-K,1693.67,340.79,2894.5,1303,485.04,2.221412126,FALSE,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap:NetIncomeLoss,us-gaap:Liabilities,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
PYPL,PayPal,0001633917,0001633917-24-000024,2/8/2024,2023,10-K,29771,4246,61115,21051,4843,2.903187497,FALSE,us-gaap:Revenues,us-gaap:NetIncomeLoss,us-gaap:Liabilities,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
PNR,Pentair,0000077360,0000077360-24-000007,2/20/2024,2023,10-K,4104.5,622.7,3346.2,3217.1,619.2,1.040129309,FALSE,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap:NetIncomeLoss,us-gaap:Liabilities,us-gaap:StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,us-gaap:NetCashProvidedByUsedInOperatingActivities
PEP,PepsiCo,0000077476,0000077476-25-000007,2/4/2025,2023,10-K,91471,9074,81858,18503,13442,4.424039345,FALSE,us-gaap:Revenues,us-gaap:NetIncomeLoss,us-gaap:Liabilities,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
PFE,Pfizer,0000078003,0000078003-24-000039,2/22/2024,2023,10-K,58496,2119,137213,89014,8700,1.541476622,FALSE,us-gaap:Revenues,us-gaap:NetIncomeLoss,us-gaap:Liabilities,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
PCG,PG&E Corporation,0001004980,0001004980-24-000014,2/22/2024,2023,10-K,24428,2256,125698,25040,4747,5.019888179,FALSE,us-gaap:Revenues,us-gaap:ProfitLoss,us-gaap:LiabilitiesAndStockholdersEquity,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
PM,Philip Morris International,0001413329,0001413329-24-000013,2/8/2024,2023,10-K,35174,7813,74750,-11225,9204,-6.659242762,FALSE,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap:NetIncomeLoss,us-gaap:Liabilities,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
PSX,Phillips 66,0001534701,0001534701-24-000078,2/21/2024,2023,10-K,147399,7015,43851,30583,7029,1.433835791,FALSE,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap:NetIncomeLoss,us-gaap:Liabilities,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
PNW,Pinnacle West Capital,0000764622,0000764622-24-000016,2/27/2024,2023,10-K,4695.99,518.78,24661.15,6177.66,1207.7,3.991988876,FALSE,us-gaap:Revenues,us-gaap:ProfitLoss,us-gaap:LiabilitiesAndStockholdersEquity,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
PNC,PNC Financial Services,0000713676,0000713676-24-000028,2/21/2024,2023,10-K,21490,5647,510439,51105,10111,9.988044223,FALSE,us-gaap:Revenues,us-gaap:ProfitLoss,us-gaap:Liabilities,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
POOL,Pool Corporation,0000945841,0000945841-24-000021,2/27/2024,2023,10-K,1206.77,101.7,2115.28,1312.79,888.23,1.611285887,FALSE,us-gaap:Revenues,us-gaap:NetIncomeLoss,us-gaap:Liabilities,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
PPG,PPG Industries,0000079879,0000079879-24-000040,2/15/2024,2023,10-K,18246,1270,13624,7832,2411,1.739530133,FALSE,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap:NetIncomeLoss,us-gaap:Liabilities,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
PPL,PPL Corporation,0000922224,0000922224-24-000008,2/16/2024,2023,10-K,8312,740,39236,13933,1758,2.816048231,FALSE,us-gaap:Revenues,us-gaap:NetIncomeLoss,us-gaap:LiabilitiesAndStockholdersEquity,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
PFG,Principal Financial Group,0001126328,0001104659-24-025516,2/20/2024,2023,10-K,13665.8,623.2,293836.1,10916,3792.4,26.91792781,FALSE,us-gaap:Revenues,us-gaap:NetIncomeLoss,us-gaap:Liabilities,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
PG,Procter & Gamble,0000080424,0000080424-24-000083,8/5/2024,2023,10-K,82006,14653,73764,47065,16848,1.567279295,FALSE,us-gaap:Revenues,us-gaap:NetIncomeLoss,us-gaap:Liabilities,us-gaap:StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,us-gaap:NetCashProvidedByUsedInOperatingActivities
PGR,Progressive Corporation,0000080661,0000080661-24-000007,2/26/2024,2023,10-K,62108.5,3902.4,68413.7,20277.1,10643.3,3.373939074,FALSE,us-gaap:Revenues,us-gaap:NetIncomeLoss,us-gaap:Liabilities,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
PLD,Prologis,0001045609,0000950170-24-014539,2/13/2024,2023,10-K,1768.59,3059.21,35197.12,53181.72,5373.06,0.66182741,FALSE,us-gaap:Revenues,us-gaap:NetIncomeLoss,us-gaap:Liabilities,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
PRU,Prudential Financial,0001137774,0001137774-24-000045,2/21/2024,2023,10-K,17045,1462,691336,27820,6510,24.85032351,FALSE,us-gaap:Revenues,us-gaap:NetIncomeLoss,us-gaap:Liabilities,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
PEG,Public Service Enterprise Group,0000788784,0001628280-24-006885,2/26/2024,2023,10-K,11237,2563,50741,15477,3806,3.278477741,FALSE,us-gaap:Revenues,us-gaap:NetIncomeLoss,us-gaap:LiabilitiesAndStockholdersEquity,us-gaap:StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,us-gaap:NetCashProvidedByUsedInOperatingActivities
PTC,PTC Inc.,0000857005,0000950123-23-011049,11/20/2023,2023,10-K,2097.05,245.54,3611.55,2677.29,610.86,1.348957341,FALSE,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap:NetIncomeLoss,us-gaap:Liabilities,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
PSA,Public Storage,0001393311,0001393311-24-000043,2/20/2024,2023,10-K,4517.69,2148.33,9702.27,10013.18,3246.65,0.968949924,FALSE,us-gaap:Revenues,us-gaap:NetIncomeLoss,us-gaap:Liabilities,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
PHM,PulteGroup,0000822416,0000822416-24-000010,2/5/2024,2023,10-K,16061.58,2602.37,5703.79,10383.26,2196.76,0.549325549,FALSE,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap:NetIncomeLoss,us-gaap:Liabilities,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
PWR,Quanta Services,0001050915,0001050915-24-000009,2/22/2024,2023,10-K,20882.21,744.69,9953.87,6272.24,1575.95,1.586972118,FALSE,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap:NetIncomeLoss,us-gaap:Liabilities,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
QCOM,Qualcomm,0000804328,0000804328-23-000055,11/1/2023,2023,10-K,35820,7232,29459,21581,11299,1.365043325,FALSE,us-gaap:Revenues,us-gaap:NetIncomeLoss,us-gaap:Liabilities,us-gaap:StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,us-gaap:NetCashProvidedByUsedInOperatingActivities
DGX,Quest Diagnostics,0001022079,0001022079-24-000041,2/22/2024,2023,10-K,9252,854,14022,6307,1272,2.223244015,FALSE,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap:NetIncomeLoss,us-gaap:LiabilitiesAndStockholdersEquity,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
RL,Ralph Lauren Corporation,0001037038,0001037038-24-000014,5/23/2024,2023,10-K,6443.6,522.7,4359,2430.5,411,1.793458136,FALSE,us-gaap:Revenues,us-gaap:NetIncomeLoss,us-gaap:Liabilities,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
RJF,Raymond James Financial,0000720005,0000720005-23-000079,11/21/2023,2023,10-K,12992,1739,68173,10214,-3514,6.674466419,FALSE,us-gaap:Revenues,us-gaap:NetIncomeLoss,us-gaap:Liabilities,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
RTX,RTX Corporation,0000101829,0000101829-24-000008,2/5/2024,2023,10-K,68920,3195,100424,59798,7883,1.67938727,FALSE,us-gaap:Revenues,us-gaap:NetIncomeLoss,us-gaap:Liabilities,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
O,Realty Income,0000726728,0000726728-24-000047,2/21/2024,2023,10-K,4078.99,872.31,24672.39,32941.47,2958.77,0.748976594,FALSE,us-gaap:Revenues,us-gaap:NetIncomeLoss,us-gaap:Liabilities,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
REG,Regency Centers,0000910606,0000950170-24-016260,2/16/2024,2023,10-K,1322.47,364.56,5234.98,7032.69,719.59,0.74437804,FALSE,us-gaap:Revenues,us-gaap:NetIncomeLoss,us-gaap:Liabilities,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
REGN,Regeneron Pharmaceuticals,0000872589,0001804220-24-000009,2/5/2024,2023,10-K,13117.2,3953.6,7107.1,25973.1,4594,0.273633105,FALSE,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap:NetIncomeLoss,us-gaap:Liabilities,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
RF,Regions Financial Corporation,0001281761,0001281761-24-000010,2/23/2024,2023,10-K,9153,2074,134701,17429,2308,7.728555855,TRUE,,us-gaap:NetIncomeLoss,us-gaap:Liabilities,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
RSG,Republic Services,0001060391,0001060391-24-000142,2/29/2024,2023,10-K,17278.7,1730.98,31410.1,10542.3,3617.8,2.979435228,FALSE,us-gaap:Revenues,us-gaap:NetIncomeLoss,us-gaap:LiabilitiesAndStockholdersEquity,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
RMD,ResMed,0000943819,0000943819-24-000013,8/9/2024,2023,10-K,4222.99,897.56,2621.8,4129.9,693.3,0.634833773,FALSE,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap:NetIncomeLoss,us-gaap:Liabilities,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
RVTY,Revvity,0000031791,0000031791-24-000004,2/27/2024,2023,10-K,3311.82,569.18,5691.93,7872.74,679.81,0.722992249,FALSE,us-gaap:Revenues,us-gaap:NetIncomeLoss,us-gaap:Liabilities,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
ROK,Rockwell Automation,0001024478,0001024478-23-000126,11/8/2023,2023,10-K,9058,1387.4,11304,3561.6,1374.6,3.173854447,FALSE,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap:NetIncomeLoss,us-gaap:LiabilitiesAndStockholdersEquity,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
ROL,Rollins Inc.,0000084839,0000084839-24-000025,2/15/2024,2023,10-K,3073.28,434.96,1439.89,1155.57,528.37,1.246043078,FALSE,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap:NetIncomeLoss,us-gaap:Liabilities,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
ROP,Roper Technologies,0000882835,0000882835-24-000008,2/22/2024,2023,10-K,1469.7,283.1,10722.7,17444.8,2035.1,0.614664542,FALSE,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap:NetIncomeLoss,us-gaap:Liabilities,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
ROST,Ross Stores,0000745732,0000745732-24-000009,4/2/2024,2023,10-K,18695.83,1512.04,13416.46,4288.58,1689.37,3.128415466,FALSE,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap:NetIncomeLoss,us-gaap:LiabilitiesAndStockholdersEquity,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
RCL,Royal Caribbean Group,0000884887,0000884887-24-000075,2/21/2024,2023,10-K,13900,1697,30232,4724,4477,6.399661304,FALSE,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap:NetIncomeLoss,us-gaap:Liabilities,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
SPGI,S&P Global,0000064040,0000064040-24-000071,2/9/2024,2023,10-K,12497,2626,22489,34200,3710,0.657573099,FALSE,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap:NetIncomeLoss,us-gaap:Liabilities,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
CRM,Salesforce,0001108524,0001108524-24-000005,3/6/2024,2023,10-K,31352,208,40490,58359,7111,0.69380901,FALSE,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap:NetIncomeLoss,us-gaap:Liabilities,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
SBAC,SBA Communications,0001034054,0001034054-24-000002,2/28/2024,2023,10-K,675.52,101.22,10178.44,-5170.88,1544.39,-1.968415434,FALSE,us-gaap:Revenues,us-gaap:NetIncomeLoss,us-gaap:LiabilitiesAndStockholdersEquity,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
SLB,Schlumberger,0000087347,0000950170-24-006884,1/24/2024,2023,10-K,33135,4203,26598,20189,6637,1.317450097,FALSE,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap:NetIncomeLoss,us-gaap:Liabilities,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
STX,Seagate Technology,0001137789,0001137789-25-000157,8/1/2025,2023,10-K,7384,-529,8755,-1199,942,-7.301918265,FALSE,us-gaap:Revenues,us-gaap:NetIncomeLoss,us-gaap:Liabilities,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
SRE,Sempra,0001032208,0001032208-24-000007,2/27/2024,2023,10-K,16720,3075,87181,28675,6218,3.040313862,FALSE,us-gaap:Revenues,us-gaap:NetIncomeLoss,us-gaap:LiabilitiesAndStockholdersEquity,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
NOW,ServiceNow,0001373715,0001373715-24-000030,1/25/2024,2023,10-K,8971,1731,9759,7628,3398,1.279365496,FALSE,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap:NetIncomeLoss,us-gaap:Liabilities,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
SHW,Sherwin-Williams,0000089800,0000089800-24-000033,2/20/2024,2023,10-K,23051.9,2388.8,22954.4,3715.8,3521.9,6.177512245,FALSE,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap:NetIncomeLoss,us-gaap:LiabilitiesAndStockholdersEquity,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
SPG,Simon Property Group,0001063761,0001558370-24-001532,2/22/2024,2023,10-K,1350.85,519.25,30595.9,3022.83,3930.79,10.1216079,FALSE,us-gaap:Revenues,us-gaap:ProfitLoss,us-gaap:Liabilities,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
SWKS,Skyworks Solutions,0000004127,0000004127-23-000030,11/17/2023,2023,10-K,4772.4,982.8,2344,6082.7,1856.4,0.385355188,FALSE,us-gaap:Revenues,us-gaap:NetIncomeLoss,us-gaap:Liabilities,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
SJM,J.M. Smucker Company (The),0000091419,0000091419-24-000054,6/18/2024,2023,10-K,8529.2,-91.3,7700.6,7290.8,1194.4,1.056207824,TRUE,,us-gaap:NetIncomeLoss,us-gaap:Liabilities,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
SW,Smurfit Westrock,0002005951,0002005951-25-000005,3/7/2025,2023,10-K,12093,825,7877,6158,1559,1.279149074,FALSE,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap:NetIncomeLoss,us-gaap:Liabilities,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
SNA,Snap-on,0000091440,0000091440-24-000005,2/16/2024,2023,10-K,5108.3,1011.1,2451.5,5071.3,1154.2,0.483406622,FALSE,us-gaap:Revenues,us-gaap:NetIncomeLoss,us-gaap:Liabilities,us-gaap:StockholdersEquity,us-gaap:NetCashProvidedByUsedInOperatingActivities
